sequence_id,cell_id,source_checkpoint,target_checkpoint,modality,point_index,time_s,voltage_V,capacity_Ah,temperature_K,actual_soh
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,176,735954.8610025627,3.4060874,0.036323552235382084,313.476008,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,177,735954.8610141367,3.4074507,0.03652993744618056,313.46354099999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,178,735954.8610257108,3.4083731,0.036736325383280435,313.48851199999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,179,735954.8610372848,3.4099371,0.03694271457239787,313.476008,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,180,735954.861048859,3.4109797,0.037149102917843284,313.43856999999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,181,735954.861060433,3.4124634,0.03735549037765503,313.451033,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,182,735954.8610720071,3.413466,0.037561876794250486,313.500979,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,183,735954.8610835811,3.4150701,0.03776826389689467,313.43856999999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,184,735954.8610951552,3.4162731,0.037974651225640185,313.42610399999995,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,185,735954.8611067293,3.4175563,0.03818103692949422,313.46354099999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,186,735954.8611183034,3.4186792,0.03838742428493245,313.476008,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,187,735954.8611298774,3.4197619,0.03859381170226711,313.46354099999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,188,735954.8611414515,3.4211655,0.038800197623799645,313.476008,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,189,735954.8611530256,3.422529,0.03900658270718045,313.40113299999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,190,735954.8611645997,3.4236116,0.03921296978169759,313.388625,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,191,735954.8611761738,3.4247346,0.039419356302792016,313.451033,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,192,735954.8611877478,3.4259777,0.03962574316495091,313.48851199999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,193,735954.8611993219,3.4270203,0.0398321295937534,313.43856999999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,194,735954.8612108959,3.4284639,0.0400385160155877,313.476008,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,195,735954.8612224701,3.4295466,0.04024490559350586,313.413599,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,196,735954.8612340441,3.4306695,0.04045129355549791,313.575896,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,197,735954.8612456182,3.4317522,0.04065768003931681,313.43856999999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,198,735954.8612571922,3.4331558,0.04086406650175985,313.43856999999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,199,735954.8612687663,3.4344792,0.04107045357426621,313.42610399999995,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,200,735954.8612803404,3.4355218,0.04127683995546468,313.46354099999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,201,735954.8612919145,3.436765,0.04148322543496026,313.40113299999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,202,735954.8613034885,3.4376471,0.04168961050603909,313.46354099999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,203,735954.8613150626,3.4388905,0.04189599477431234,313.48851199999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,204,735954.8613266367,3.4399731,0.04210237980628119,313.388625,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,205,735954.8613382108,3.4410958,0.04230876580216472,313.36369199999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,206,735954.8613497849,3.4423392,0.04251515149184163,313.43856999999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,207,735954.8613613589,3.4433014,0.04272153368261041,313.388625,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,208,735954.861372933,3.4445045,0.04292791776008775,313.413599,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,209,735954.861384507,3.4457076,0.04313430112833997,313.42610399999995,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,210,735954.8613960812,3.4468305,0.04334068567242431,313.33872099999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,211,735954.8614076552,3.4477928,0.04354707086028374,313.42610399999995,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,212,735954.8614192293,3.4489157,0.0437534578462694,313.413599,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,213,735954.8614308033,3.4502792,0.043959844422132695,313.388625,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,214,735954.8614423774,3.451442,0.04416622958872817,313.351187,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,215,735954.8614539515,3.4524848,0.04437261259639825,313.351187,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,216,735954.8614655256,3.453367,0.04457899700633748,313.388625,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,217,735954.8614770997,3.4544497,0.04478538087684461,313.388625,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,218,735954.8614886737,3.4558132,0.04499176433538819,313.36369199999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,219,735954.8615002478,3.4565351,0.04519814731475151,313.33872099999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,220,735954.8615118219,3.4576178,0.0454045302233039,313.351187,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,221,735954.861523396,3.4586604,0.045610911501800536,313.33872099999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,222,735954.86153497,3.4598234,0.04581729333004083,313.326216,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,223,735954.8615465441,3.4607859,0.04602367488629828,313.40113299999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,224,735954.8615581181,3.4618685,0.04623005662258572,313.33872099999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,225,735954.8615696923,3.4628711,0.04643643914944118,313.413599,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,226,735954.8615812663,3.4639137,0.046642822678883866,313.31374999999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,227,735954.8615928404,3.4651568,0.04684920556644694,313.326216,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,228,735954.8616044144,3.4661593,0.04705558829622735,313.388625,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,229,735954.8616159885,3.467242,0.04726197101931424,313.351187,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,230,735954.8616275627,3.468365,0.04746835328275892,313.326216,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,231,735954.8616391367,3.4693274,0.047674735788269036,313.351187,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,232,735954.8616507108,3.4703701,0.047881118108286526,313.388625,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,233,735954.8616622848,3.4711721,0.04808749998275756,313.31374999999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,234,735954.861673859,3.4722548,0.04829388340430026,313.40113299999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,235,735954.861685433,3.4730568,0.04850026780180189,313.33872099999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,236,735954.8616970071,3.4739792,0.04870665065210639,313.25134099999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,237,735954.8617085811,3.4751823,0.04891303601132541,313.40113299999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,238,735954.8617201552,3.475944,0.049119419858540854,313.36369199999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,239,735954.8617317292,3.4771471,0.04932580265959676,313.36369199999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,240,735954.8617433034,3.4782701,0.04953218450922308,313.31374999999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,241,735954.8617548774,3.4789116,0.0497385670252889,313.33872099999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,242,735954.8617664515,3.4800346,0.0499449507438185,313.31374999999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,243,735954.8617780256,3.4810371,0.05015133600764296,313.351187,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,244,735954.8617895996,3.4819193,0.05035772285396321,313.326216,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,245,735954.8618011738,3.483042,0.050564107916225856,313.27631199999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,246,735954.8618127478,3.4840045,0.05077049291834513,313.31374999999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,247,735954.8618243219,3.484566,0.0509768777932841,313.33872099999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,248,735954.8618358959,3.4858091,0.05118326340886773,313.351187,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,249,735954.86184747,3.4866915,0.05138964562635295,313.326216,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,250,735954.8618590441,3.4876938,0.051596026731563986,313.33872099999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,251,735954.8618706182,3.4884958,0.05180241192638821,313.351187,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,252,735954.8618821922,3.4894583,0.052008797284044055,313.326216,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,253,735954.8618937663,3.4903808,0.05221518018380737,313.30128299999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,254,735954.8619053403,3.4912229,0.0524215634036221,313.33872099999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,255,735954.8619169145,3.4921451,0.052627946215243866,313.31374999999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,256,735954.8619284886,3.493268,0.052834328363779715,313.30128299999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,257,735954.8619400626,3.4941905,0.053040710391910134,313.263808,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,258,735954.8619516367,3.4949522,0.05324709394962565,313.27631199999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,259,735954.8619632107,3.4957142,0.05345347875534058,313.25134099999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,260,735954.8619747849,3.4966767,0.053659862465026846,313.326216,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,261,735954.8619863589,3.4973984,0.05386624695974053,313.36369199999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,262,735954.861997933,3.4984813,0.05407262996929932,313.22637,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,263,735954.862009507,3.4993634,0.05427901530724758,313.30128299999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,264,735954.8620210811,3.500005,0.05448540048799981,313.326216,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,265,735954.8620326552,3.5012081,0.054691785594407835,313.201395,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,266,735954.8620442293,3.5021706,0.05489816968948364,313.31374999999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,267,735954.8620558033,3.5028522,0.05510455440718926,313.351187,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,268,735954.8620673774,3.5036542,0.05531094030961779,313.27631199999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,269,735954.8620789516,3.5045366,0.055517324698384614,313.263808,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,270,735954.8620905256,3.5052984,0.05572370782803684,313.263808,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,271,735954.8621020997,3.5061808,0.055930088774122436,313.263808,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,272,735954.8621136737,3.5070229,0.056136471767764616,313.25134099999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,273,735954.8621252478,3.507865,0.05634285600782267,313.25134099999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,274,735954.8621368218,3.5087471,0.05654924171547105,313.201395,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,275,735954.862148396,3.5093086,0.05675563044109768,313.22637,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,276,735954.86215997,3.5105116,0.05696201789227973,313.263808,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,277,735954.8621715441,3.5110731,0.05716840328511556,313.30128299999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,278,735954.8621831181,3.5116346,0.05737478978133138,313.238875,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,279,735954.8621946923,3.5126772,0.05758117726401096,313.25134099999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,280,735954.8622062663,3.5133588,0.057787564246327715,313.27631199999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,281,735954.8622178404,3.5141609,0.05799394684204102,313.201395,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,282,735954.8622294145,3.5148425,0.05820033242572361,313.25134099999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,283,735954.8622409885,3.5156045,0.058406718792795805,313.288779,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,284,735954.8622525627,3.5165269,0.05861310454100206,313.30128299999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,285,735954.8622641367,3.517369,0.05881949103205024,313.30128299999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,286,735954.8622757108,3.5178905,0.059025877559895835,313.326216,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,287,735954.8622872848,3.5186923,0.059232260680657275,313.188929,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,288,735954.8622988589,3.5192137,0.059438643935869,313.201395,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,289,735954.862310433,3.5199356,0.05964502756791517,313.21390399999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,290,735954.8623220071,3.5206172,0.0598514135900506,313.25134099999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,291,735954.8623335811,3.5213392,0.06005779827213202,313.30128299999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,292,735954.8623451552,3.5217803,0.06026418324783325,313.21390399999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,293,735954.8623567292,3.5227025,0.06047056675062391,313.21390399999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,294,735954.8623683034,3.5234244,0.06067695198987834,313.25134099999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,295,735954.8623798775,3.5239055,0.06088333893148804,313.238875,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,296,735954.8623914515,3.5245471,0.061089725614830864,313.17646299999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,297,735954.8624030256,3.5251889,0.06129611193937514,313.238875,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,298,735954.8624145996,3.5256701,0.06150249899950833,313.22637,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,299,735954.8624261738,3.5261915,0.06170888583310615,313.288779,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,300,735954.8624377478,3.5268731,0.06191527140997654,313.25134099999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,301,735954.8624493219,3.5274346,0.06212165624412367,313.201395,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,302,735954.8624608959,3.5281563,0.06232804102688598,313.27631199999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,303,735954.86247247,3.5285974,0.06253442627642822,313.22637,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,304,735954.862484044,3.5291989,0.06274081270886908,313.17646299999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,305,735954.8624956182,3.5298004,0.06294720002550253,313.31374999999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,306,735954.8625071922,3.5302014,0.0631535881375868,313.25134099999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,307,735954.8625187663,3.530803,0.06335997571237521,313.22637,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,308,735954.8625303404,3.5310035,0.06356636378552247,313.21390399999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,309,735954.8625419145,3.5318859,0.06377274997928196,313.21390399999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,310,735954.8625534886,3.5320461,0.0639791342210422,313.188929,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,311,735954.8625650626,3.5324471,0.0641855203424547,313.25134099999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,312,735954.8625766367,3.5330889,0.06439190550188192,313.201395,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,313,735954.8625882107,3.533169,0.06459829005652873,313.238875,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,314,735954.8625997849,3.5336101,0.0648046729936286,313.16396199999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,315,735954.8626113589,3.5340111,0.06501105667515056,313.238875,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,316,735954.862622933,3.5345325,0.06521744202193536,313.25134099999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,317,735954.862634507,3.5347731,0.06542382902376302,313.25134099999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,318,735954.8626460811,3.5352943,0.06563021560666571,313.188929,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,319,735954.8626576551,3.5358558,0.06583660329077827,313.238875,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,320,735954.8626692293,3.5361767,0.06604299035269842,313.201395,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,321,735954.8626808034,3.5366578,0.06624937580243598,313.238875,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,322,735954.8626923774,3.5370588,0.066455762821974,313.21390399999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,323,735954.8627039515,3.5371792,0.0666621492844374,313.22637,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,324,735954.8627155256,3.5374999,0.06686853677256605,313.25134099999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,325,735954.8627270997,3.5377808,0.06707492368411593,313.22637,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,326,735954.8627386737,3.5382619,0.06728131178215872,313.22637,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,327,735954.8627502478,3.538342,0.06748769864420573,313.15149499999995,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,328,735954.8627618218,3.5389435,0.06769408820789592,313.12652099999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,329,735954.862773396,3.5391843,0.06790047788138495,313.188929,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,330,735954.86278497,3.5395854,0.06810686545788575,313.21390399999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,331,735954.8627965441,3.5401466,0.06831325155086262,313.21390399999996,98.67620878772155
